task_id,image0,image1,winner,user
1990,122,182,0,karyn
1991,122,174,1,karyn
1992,210,219,1,karyn
1993,190,205,0,karyn
1994,198,200,0,karyn
1995,175,197,1,karyn
1996,195,196,0,karyn
1997,167,202,1,karyn
1998,177,134,0,karyn
1999,200,216,0,karyn
2,197,205,0,karyn
20,139,155,0,karyn
200,175,204,1,karyn
2000,188,162,0,karyn
2001,165,189,1,karyn
2002,142,182,0,karyn
2003,199,183,1,karyn
2004,159,165,0,karyn
2005,205,150,0,karyn
2006,160,183,0,karyn
2007,122,138,1,karyn
2008,141,139,1,karyn
2009,148,165,1,karyn
201,148,173,1,karyn
2010,142,206,1,karyn
2011,177,214,0,karyn
2012,178,199,0,karyn
2013,137,214,0,karyn
2014,204,193,0,karyn
2015,156,172,0,karyn
2016,124,181,0,karyn
2017,157,173,0,karyn
2018,138,175,0,karyn
2019,151,175,0,karyn
202,141,176,1,karyn
2020,185,206,0,karyn
2021,126,167,1,karyn
2022,136,167,0,karyn
2023,122,163,1,karyn
2024,152,192,1,karyn
2025,143,156,1,karyn
2026,205,174,1,karyn
2027,153,215,1,karyn
2028,134,180,0,karyn
2029,172,212,1,karyn
203,141,175,1,karyn
2030,131,214,0,karyn
2031,164,208,1,karyn
2032,161,160,1,karyn
2033,192,219,0,karyn
2034,161,216,0,karyn
2035,147,163,0,karyn
2036,205,134,0,karyn
2037,179,213,0,karyn
2038,186,151,1,karyn
2039,134,198,1,karyn
204,167,194,1,karyn
2040,216,217,1,karyn
2041,142,143,1,karyn
2042,125,184,1,karyn
2043,204,148,0,karyn
2044,187,190,1,karyn
2045,123,176,1,karyn
2046,126,161,1,karyn
2047,175,200,0,karyn
2048,167,174,1,karyn
2049,124,151,0,karyn
205,166,214,0,karyn
2050,195,134,0,karyn
2051,173,181,1,karyn
2052,163,197,1,karyn
2053,207,215,1,karyn
2054,134,178,1,karyn
2055,209,219,0,karyn
2056,175,201,0,karyn
2057,198,135,1,karyn
2058,137,153,0,karyn
2059,178,189,1,karyn
206,193,144,1,karyn
2060,142,151,1,karyn
2061,167,184,1,karyn
2062,145,179,1,karyn
2063,184,145,0,karyn
2064,190,188,1,karyn
2065,126,202,1,karyn
2066,216,170,1,karyn
2067,126,127,1,karyn
2068,195,201,1,karyn
2069,159,186,0,karyn
207,135,170,0,karyn
2070,148,188,1,karyn
2071,161,187,0,karyn
2072,158,192,1,karyn
2073,187,183,1,karyn
2074,171,148,0,karyn
2075,149,169,1,karyn
2076,212,154,1,karyn
2077,144,175,0,karyn
2078,147,204,1,karyn
2079,178,211,0,karyn
208,121,166,1,karyn
2080,150,164,1,karyn
2081,180,192,1,karyn
2082,167,199,0,karyn
2083,189,130,0,karyn
2084,153,202,1,karyn
2085,177,216,0,karyn
2086,219,135,1,karyn
2087,152,178,1,karyn
2088,173,188,1,karyn
2089,140,212,1,karyn
209,154,195,0,karyn
2090,146,180,0,karyn
2091,163,184,1,karyn
2092,122,142,0,karyn
2093,132,204,1,karyn
2094,190,197,1,karyn
2095,188,175,0,karyn
2096,158,122,0,karyn
2097,140,142,0,karyn
2098,142,192,1,karyn
2099,131,174,0,karyn
21,125,175,1,karyn
210,198,205,1,karyn
2100,121,186,0,karyn
2101,193,208,1,karyn
2102,154,170,1,karyn
2103,208,158,0,karyn
2104,170,191,0,karyn
2105,220,148,0,karyn
2106,135,168,0,karyn
2107,178,209,0,karyn
2108,143,187,0,karyn
2109,169,186,0,karyn
211,124,168,0,karyn
2110,192,196,0,karyn
2111,138,210,0,karyn
2112,140,199,0,karyn
2113,188,214,0,karyn
2114,165,197,1,karyn
2115,178,192,1,karyn
2116,192,137,0,karyn
2117,131,193,0,karyn
2118,165,204,1,karyn
2119,163,206,0,karyn
212,164,154,1,karyn
2120,123,175,1,karyn
2121,148,211,0,karyn
2122,129,203,0,karyn
2123,203,213,1,karyn
2124,203,123,1,karyn
2125,150,176,1,karyn
2126,146,160,1,karyn
2127,170,202,1,karyn
2128,160,167,0,karyn
2129,189,129,0,karyn
213,197,161,0,karyn
2130,123,171,1,karyn
2131,126,191,0,karyn
2132,151,216,0,karyn
2133,175,192,1,karyn
2134,161,183,1,karyn
2135,149,218,1,karyn
2136,184,210,0,karyn
2137,166,171,0,karyn
2138,142,146,1,karyn
2139,122,129,1,karyn
214,218,190,1,karyn
2140,144,194,1,karyn
2141,192,157,0,karyn
2142,165,215,1,karyn
2143,164,144,0,karyn
2144,156,213,1,karyn
2145,166,172,0,karyn
2146,152,200,0,karyn
2147,167,151,1,karyn
2148,163,139,1,karyn
2149,141,150,1,karyn
215,159,176,1,karyn
2150,133,219,0,karyn
2151,128,123,0,karyn
2152,128,136,0,karyn
2153,212,126,0,karyn
2154,137,164,1,karyn
2155,146,162,0,karyn
2156,212,216,0,karyn
2157,201,209,1,karyn
2158,162,212,1,karyn
2159,181,153,1,karyn
216,198,186,0,karyn
2160,144,191,0,karyn
2161,173,212,1,karyn
2162,204,143,0,karyn
2163,145,160,1,karyn
2164,170,214,0,karyn
2165,127,199,0,karyn
2166,152,220,0,karyn
2167,145,147,1,karyn
2168,188,139,0,karyn
2169,137,194,1,karyn
217,139,219,1,karyn
2170,168,175,1,karyn
2171,196,210,0,karyn
2172,186,210,1,karyn
2173,194,174,0,karyn
2174,192,204,0,karyn
2175,151,201,0,karyn
2176,171,150,0,karyn
2177,160,206,0,karyn
2178,173,151,1,karyn
2179,192,163,0,karyn
218,187,205,1,karyn
2180,135,150,0,karyn
2181,153,174,1,karyn
2182,124,186,0,karyn
2183,209,173,0,karyn
2184,203,161,1,karyn
2185,185,193,0,karyn
2186,130,215,1,karyn
2187,208,214,0,karyn
2188,171,184,1,karyn
2189,188,147,0,karyn
219,180,202,1,karyn
2190,197,210,0,karyn
2191,124,193,0,karyn
2192,158,172,0,karyn
2193,158,197,1,karyn
2194,132,153,0,karyn
2195,177,179,1,karyn
2196,124,204,0,karyn
2197,129,127,0,karyn
2198,184,197,1,karyn
2199,144,153,0,karyn
22,168,196,1,karyn
220,138,202,1,karyn
2200,127,189,1,karyn
2201,201,210,0,karyn
2202,167,169,1,karyn
2203,145,184,1,karyn
2204,195,142,0,karyn
2205,121,178,1,karyn
2206,202,173,0,karyn
2207,184,219,1,karyn
2208,183,167,0,karyn
2209,129,149,0,karyn
221,154,192,1,karyn
2210,133,146,0,karyn
2211,183,198,1,karyn
2212,122,132,1,karyn
2213,123,210,0,karyn
2214,145,188,1,karyn
2215,141,179,1,karyn
2216,124,141,0,karyn
2217,187,145,1,karyn
2218,161,186,0,karyn
2219,142,145,1,karyn
222,132,213,1,karyn
2220,156,210,0,karyn
2221,155,146,0,karyn
2222,135,147,0,karyn
2223,187,220,1,karyn
2224,147,200,0,karyn
2225,126,154,1,karyn
2226,138,154,0,karyn
2227,127,212,1,karyn
2228,176,219,0,karyn
2229,176,216,0,karyn
223,168,176,1,karyn
2230,171,173,0,karyn
2231,182,212,1,karyn
2232,131,190,1,karyn
2233,132,218,0,karyn
2234,205,220,0,karyn
2235,195,220,0,karyn
2236,135,200,0,karyn
2237,184,144,1,karyn
2238,136,144,1,karyn
2239,134,155,1,karyn
224,137,156,1,karyn
2240,124,178,1,karyn
2241,184,202,0,karyn
2242,213,150,0,karyn
2243,184,138,0,karyn
2244,126,131,1,karyn
2245,158,162,0,karyn
2246,141,130,1,karyn
2247,134,213,1,karyn
2248,164,160,0,karyn
2249,143,122,0,karyn
225,172,159,0,karyn
2250,220,147,1,karyn
2251,166,177,0,karyn
2252,149,159,0,karyn
2253,181,190,1,karyn
2254,143,159,0,karyn
2255,203,207,1,karyn
2256,122,181,0,karyn
2257,171,210,0,karyn
2258,129,163,0,karyn
2259,181,196,1,karyn
226,158,216,0,karyn
2260,132,185,1,karyn
2261,122,171,1,karyn
2262,129,217,0,karyn
2263,139,206,0,karyn
2264,178,183,1,karyn
2265,140,162,0,karyn
2266,133,147,0,karyn
2267,196,201,0,karyn
2268,131,161,0,karyn
2269,156,159,0,karyn
227,132,143,0,karyn
2270,122,196,1,karyn
2271,174,210,0,karyn
2272,181,204,1,karyn
2273,128,145,0,karyn
2274,153,212,1,karyn
2275,129,161,0,karyn
2276,122,177,1,karyn
2277,134,166,1,karyn
2278,182,203,1,karyn
2279,146,220,0,karyn
228,142,153,1,karyn
2280,177,197,1,karyn
2281,164,202,0,karyn
2282,121,132,1,karyn
2283,134,217,1,karyn
2284,163,196,1,karyn
2285,137,179,1,karyn
2286,177,219,1,karyn
2287,135,206,0,karyn
2288,124,160,1,karyn
2289,129,133,1,karyn
229,135,154,0,karyn
2290,137,198,1,karyn
2291,128,188,0,karyn
2292,152,184,1,karyn
2293,154,168,0,karyn
2294,137,162,0,karyn
2295,151,191,0,karyn
2296,179,197,1,karyn
2297,178,216,0,karyn
2298,147,184,1,karyn
2299,151,197,1,karyn
23,195,143,0,karyn
230,124,136,1,karyn
2300,138,159,0,karyn
2301,128,202,1,karyn
2302,151,137,0,karyn
2303,122,180,0,karyn
2304,133,180,0,karyn
2305,138,166,1,karyn
2306,206,209,1,karyn
2307,179,211,0,karyn
2308,122,203,0,karyn
2309,216,177,1,karyn
231,201,183,1,karyn
2310,209,161,0,karyn
2311,153,208,1,karyn
2312,141,218,1,karyn
2313,182,212,1,karyn
2314,127,142,0,karyn
2315,143,200,0,karyn
2316,148,209,1,karyn
2317,141,205,1,karyn
2318,150,184,1,karyn
2319,152,180,0,karyn
232,121,155,1,karyn
2320,177,206,0,karyn
2321,139,165,0,karyn
2322,156,213,0,karyn
2323,189,197,1,karyn
2324,163,207,0,karyn
2325,156,188,1,karyn
2326,145,175,1,karyn
2327,121,219,1,karyn
2328,124,152,0,karyn
2329,201,135,1,karyn
233,182,168,1,karyn
2330,166,210,0,karyn
2331,174,215,0,karyn
2332,166,174,0,karyn
2333,140,170,1,karyn
2334,204,219,0,karyn
2335,125,200,0,karyn
2336,210,189,1,karyn
2337,125,213,1,karyn
2338,191,201,1,karyn
2339,153,184,1,karyn
234,134,135,1,karyn
2340,218,136,1,karyn
2341,147,145,0,karyn
2342,184,201,0,karyn
2343,170,220,0,karyn
2344,189,136,0,karyn
2345,132,164,1,karyn
2346,202,123,0,karyn
2347,144,220,0,karyn
2348,218,171,1,karyn
2349,140,173,1,karyn
235,194,158,0,karyn
2350,173,172,0,karyn
2351,147,178,1,karyn
2352,169,166,1,karyn
2353,123,149,0,karyn
2354,167,180,0,karyn
2355,130,138,1,karyn
2356,141,219,1,karyn
2357,135,173,0,karyn
2358,146,201,0,karyn
2359,136,142,0,karyn
236,138,178,1,karyn
2360,212,200,0,karyn
2361,135,179,1,karyn
2362,176,170,1,karyn
2363,141,190,1,karyn
2364,195,147,0,karyn
2365,149,193,1,karyn
2366,134,183,1,karyn
2367,123,187,0,karyn
2368,147,220,0,karyn
2369,212,217,0,karyn
237,206,215,1,karyn
2370,140,216,0,karyn
2371,123,219,1,karyn
2372,211,125,1,karyn
2373,151,162,0,karyn
2374,129,212,1,karyn
2375,124,156,0,karyn
2376,128,146,0,karyn
2377,185,203,0,karyn
2378,206,211,0,karyn
2379,133,153,0,karyn
238,132,156,1,karyn
2380,141,154,1,karyn
2381,136,192,1,karyn
2382,166,167,0,karyn
2383,155,180,0,karyn
2384,172,216,0,karyn
2385,141,159,1,karyn
2386,174,219,1,karyn
2387,162,191,0,karyn
2388,136,198,1,karyn
2389,147,219,1,karyn
239,215,128,1,karyn
2390,130,133,1,karyn
2391,194,196,1,karyn
2392,124,153,0,karyn
2393,168,207,0,karyn
2394,205,214,0,karyn
2395,187,210,1,karyn
2396,144,166,1,karyn
2397,185,205,1,karyn
2398,196,214,0,karyn
2399,191,220,1,karyn
24,158,189,1,karyn
240,137,136,1,karyn
2400,135,177,0,karyn
2401,143,193,1,karyn
2402,206,219,1,karyn
2403,153,216,0,karyn
2404,183,178,1,karyn
2405,122,125,1,karyn
2406,159,200,0,karyn
2407,141,174,1,karyn
2408,191,206,1,karyn
2409,160,193,0,karyn
241,196,185,0,karyn
2410,133,208,1,karyn
2411,122,147,1,karyn
2412,123,134,0,karyn
2413,178,210,0,karyn
2414,138,169,1,karyn
2415,157,150,1,karyn
2416,140,172,1,karyn
2417,127,215,1,karyn
2418,199,204,1,karyn
2419,213,179,1,karyn
242,139,162,0,karyn
2420,200,205,1,karyn
2421,159,172,0,karyn
2422,165,186,1,karyn
2423,123,122,0,karyn
2424,138,146,0,karyn
2425,169,187,0,karyn
2426,131,175,0,karyn
2427,126,177,1,karyn
2428,131,178,1,karyn
2429,144,189,1,karyn
243,151,211,0,karyn
2430,168,213,1,karyn
2431,124,210,0,karyn
2432,135,181,0,karyn
2433,149,189,1,karyn
2434,178,191,0,karyn
2435,136,187,0,karyn
2436,178,205,0,karyn
2437,202,210,0,karyn
2438,136,148,0,karyn
2439,205,207,0,karyn
244,150,179,1,karyn
2440,131,218,0,karyn
2441,144,192,1,karyn
2442,158,164,1,karyn
2443,176,168,0,karyn
2444,164,191,0,karyn
2445,189,195,0,karyn
2446,142,187,1,karyn
2447,168,166,1,karyn
2448,153,122,0,karyn
2449,163,132,1,karyn
245,157,186,0,karyn
2450,132,162,0,karyn
2451,168,184,1,karyn
2452,173,178,1,karyn
2453,219,194,0,karyn
2454,125,142,0,karyn
2455,127,203,1,karyn
2456,121,136,1,karyn
2457,149,188,1,karyn
2458,184,131,1,karyn
2459,149,199,1,karyn
246,152,202,1,karyn
2460,160,145,0,karyn
2461,188,174,0,karyn
2462,121,170,1,karyn
2463,161,213,1,karyn
2464,121,195,1,karyn
2465,168,186,0,karyn
2466,144,150,0,karyn
2467,212,138,0,karyn
2468,149,175,1,karyn
2469,151,177,0,karyn
247,198,220,0,karyn
2470,131,129,0,karyn
2471,122,126,0,karyn
2472,144,169,1,karyn
2473,127,163,1,karyn
2474,198,136,0,karyn
2475,144,196,1,karyn
2476,169,206,0,karyn
2477,205,208,1,karyn
2478,123,143,1,karyn
2479,177,191,0,karyn
248,178,185,0,karyn
2480,133,169,0,karyn
2481,155,188,1,karyn
2482,216,215,1,karyn
2483,190,218,0,karyn
2484,133,196,1,karyn
2485,197,175,0,karyn
2486,176,210,0,karyn
2487,176,181,0,karyn
2488,218,178,1,karyn
2489,144,164,1,karyn
249,128,180,0,karyn
2490,194,195,1,karyn
2491,166,192,0,karyn
2492,172,164,1,karyn
2493,217,178,1,karyn
2494,153,198,1,karyn
2495,149,196,1,karyn
2496,206,189,1,karyn
2497,169,216,0,karyn
2498,145,199,0,karyn
2499,209,185,0,karyn
25,124,125,0,karyn
250,168,189,1,karyn
2500,132,166,1,karyn
2501,176,188,1,karyn
2502,196,215,0,karyn
2503,162,173,1,karyn
2504,199,177,1,karyn
2505,126,152,1,karyn
2506,145,159,1,karyn
2507,146,144,0,karyn
2508,131,213,1,karyn
2509,157,203,0,karyn
251,182,192,1,karyn
2510,164,188,1,karyn
2511,152,170,1,karyn
2512,164,187,0,karyn
2513,211,141,0,karyn
2514,128,164,0,karyn
2515,142,181,1,karyn
2516,159,183,1,karyn
2517,137,158,0,karyn
2518,216,191,1,karyn
2519,158,187,0,karyn
252,203,219,1,karyn
2520,192,206,0,karyn
2521,133,175,0,karyn
2522,157,161,1,karyn
2523,178,219,1,karyn
2524,124,211,0,karyn
2525,158,182,0,karyn
2526,194,187,0,karyn
2527,152,208,1,karyn
2528,148,200,0,karyn
2529,127,161,1,karyn
253,158,194,1,karyn
2530,194,208,0,karyn
2531,136,152,0,karyn
2532,160,199,0,karyn
2533,141,211,1,karyn
2534,130,177,1,karyn
2535,146,199,0,karyn
2536,205,218,0,karyn
2537,187,208,1,karyn
2538,185,131,1,karyn
2539,209,127,0,karyn
254,132,169,1,karyn
2540,170,126,0,karyn
2541,178,181,0,karyn
2542,169,212,1,karyn
2543,135,207,0,karyn
2544,185,195,0,karyn
2545,136,210,0,karyn
2546,159,142,0,karyn
2547,145,198,1,karyn
2548,178,125,0,karyn
2549,160,190,0,karyn
255,127,143,1,karyn
2550,201,204,1,karyn
2551,146,217,0,karyn
2552,176,155,0,karyn
2553,138,206,0,karyn
2554,191,147,1,karyn
2555,146,187,0,karyn
2556,185,133,1,karyn
2557,167,188,1,karyn
2558,191,135,1,karyn
2559,141,192,1,karyn
256,134,136,1,karyn
2560,123,129,1,karyn
2561,206,189,1,karyn
2562,185,140,0,karyn
2563,136,186,0,karyn
2564,193,172,1,karyn
2565,144,213,1,karyn
2566,123,142,0,karyn
2567,155,159,0,karyn
2568,154,166,1,karyn
2569,157,194,1,karyn
257,211,201,1,karyn
2570,162,216,0,karyn
2571,152,193,0,karyn
2572,162,155,1,karyn
2573,126,139,1,karyn
2574,123,163,0,karyn
2575,145,171,1,karyn
2576,181,186,1,karyn
2577,139,157,0,karyn
2578,182,210,1,karyn
2579,189,200,0,karyn
258,135,214,0,karyn
2580,131,206,0,karyn
2581,172,220,0,karyn
2582,123,211,0,karyn
2583,125,153,0,karyn
2584,126,209,1,karyn
2585,143,181,0,karyn
2586,131,205,1,karyn
2587,145,210,0,karyn
2588,185,212,0,karyn
2589,122,172,1,karyn
259,197,208,1,karyn
2590,126,211,0,karyn
2591,193,189,1,karyn
2592,164,184,0,karyn
2593,166,207,0,karyn
2594,161,213,1,karyn
2595,129,170,1,karyn
2596,128,162,0,karyn
2597,210,128,1,karyn
2598,144,211,0,karyn
2599,127,173,0,karyn
26,166,185,0,karyn
260,144,155,1,karyn
2600,209,140,0,karyn
2601,156,218,0,karyn
2602,158,200,0,karyn
2603,128,147,0,karyn
2604,137,220,0,karyn
2605,163,201,1,karyn
2606,124,130,0,karyn
2607,153,207,1,karyn
2608,135,169,0,karyn
2609,184,220,0,karyn
261,164,220,0,karyn
2610,155,175,1,karyn
2611,197,190,0,karyn
2612,188,124,0,karyn
2613,218,135,1,karyn
2614,126,217,1,karyn
2615,199,203,1,karyn
2616,139,197,0,karyn
2617,143,189,1,karyn
2618,149,160,1,karyn
2619,141,161,1,karyn
262,131,215,0,karyn
2620,121,157,1,karyn
2621,133,154,1,karyn
2622,153,142,0,karyn
2623,143,146,1,karyn
2624,193,199,0,karyn
2625,163,220,0,karyn
2626,154,176,1,karyn
2627,151,134,0,karyn
2628,134,139,1,karyn
2629,159,217,1,karyn
263,152,197,1,karyn
2630,187,196,1,karyn
2631,161,165,0,karyn
2632,153,172,1,karyn
2633,156,185,1,karyn
2634,168,180,0,karyn
2635,146,212,0,karyn
2636,158,201,1,karyn
2637,166,195,1,karyn
2638,122,161,1,karyn
2639,203,210,1,karyn
264,144,133,1,karyn
2640,130,175,1,karyn
2641,130,181,0,karyn
2642,157,205,1,karyn
2643,198,204,1,karyn
2644,156,176,1,karyn
2645,121,197,1,karyn
2646,126,194,1,karyn
2647,140,209,1,karyn
2648,133,165,0,karyn
2649,129,140,0,karyn
265,149,217,1,karyn
2650,162,178,0,karyn
2651,205,209,0,karyn
2652,126,220,1,karyn
2653,173,187,1,karyn
2654,142,169,1,karyn
2655,130,214,0,karyn
2656,133,193,0,karyn
2657,179,198,1,karyn
2658,195,124,0,karyn
2659,134,159,1,karyn
266,127,162,1,karyn
2660,122,128,1,karyn
2661,146,153,0,karyn
2662,162,214,0,karyn
2663,197,137,0,karyn
2664,166,178,0,karyn
2665,147,216,0,karyn
2666,131,157,0,karyn
2667,129,148,0,karyn
2668,157,179,1,karyn
2669,145,190,1,karyn
267,199,214,1,karyn
2670,149,156,1,karyn
2671,209,220,0,karyn
2672,164,210,0,karyn
2673,149,158,0,karyn
2674,131,151,1,karyn
2675,143,124,1,karyn
2676,180,217,1,karyn
2677,182,205,1,karyn
2678,130,191,0,karyn
2679,194,198,1,karyn
268,196,218,0,karyn
2680,157,202,1,karyn
2681,208,172,0,karyn
2682,136,168,0,karyn
2683,194,156,0,karyn
2684,218,163,1,karyn
2685,124,171,0,karyn
2686,149,215,0,karyn
2687,189,206,0,karyn
2688,170,215,0,karyn
2689,166,218,0,karyn
269,146,197,1,karyn
2690,141,203,1,karyn
2691,208,134,0,karyn
2692,204,137,0,karyn
2693,134,160,1,karyn
2694,214,199,1,karyn
2695,123,188,1,karyn
2696,194,200,0,karyn
2697,215,220,0,karyn
2698,171,200,0,karyn
2699,165,133,0,karyn
27,121,137,0,karyn
270,207,144,1,karyn
2700,126,196,1,karyn
2701,196,207,0,karyn
2702,141,156,1,karyn
2703,136,197,1,karyn
2704,148,190,1,karyn
2705,150,169,1,karyn
2706,121,201,1,karyn
2707,139,169,0,karyn
2708,153,176,1,karyn
2709,145,137,1,karyn
271,123,185,1,karyn
2710,127,217,1,karyn
2711,201,205,1,karyn
2712,128,217,0,karyn
2713,179,189,1,karyn
2714,142,171,1,karyn
2715,132,155,1,karyn
2716,141,183,1,karyn
2717,172,204,1,karyn
2718,150,205,1,karyn
2719,130,135,1,karyn
272,130,198,1,karyn
2720,182,200,1,karyn
2721,161,180,0,karyn
2722,127,154,1,karyn
2723,192,185,1,karyn
2724,191,197,1,karyn
2725,150,171,0,karyn
2726,129,210,1,karyn
2727,201,165,0,karyn
2728,177,211,0,karyn
2729,126,132,1,karyn
273,139,158,0,karyn
2730,143,150,1,karyn
2731,217,151,1,karyn
2732,196,211,0,karyn
2733,192,193,0,karyn
2734,139,182,0,karyn
2735,150,186,0,karyn
2736,121,207,0,karyn
2737,123,158,0,karyn
2738,159,191,0,karyn
2739,135,161,0,karyn
274,183,220,0,karyn
2740,121,192,1,karyn
2741,132,184,1,karyn
2742,207,220,0,karyn
2743,148,176,1,karyn
2744,167,176,1,karyn
2745,156,195,1,karyn
2746,160,188,1,karyn
2747,192,191,0,karyn
2748,128,159,0,karyn
2749,133,179,0,karyn
275,179,176,0,karyn
2750,136,145,0,karyn
2751,184,209,1,karyn
2752,130,179,1,karyn
2753,141,152,1,karyn
2754,141,207,1,karyn
2755,153,164,1,karyn
2756,166,198,0,karyn
2757,138,174,0,karyn
2758,137,160,1,karyn
2759,148,151,1,karyn
276,121,181,1,karyn
2760,162,176,1,karyn
2761,147,150,1,karyn
2762,136,138,0,karyn
2763,159,177,1,karyn
2764,125,141,0,karyn
2765,122,140,1,karyn
2766,161,198,1,karyn
2767,166,212,0,karyn
2768,150,204,1,karyn
2769,125,178,1,karyn
277,173,190,1,karyn
2770,121,202,1,karyn
2771,180,215,1,karyn
2772,204,134,0,karyn
2773,153,193,1,karyn
2774,134,144,1,karyn
2775,210,196,1,karyn
2776,171,189,1,karyn
2777,121,169,1,karyn
2778,159,219,1,karyn
2779,150,188,1,karyn
278,176,178,1,karyn
2780,167,217,1,karyn
2781,134,151,1,karyn
2782,193,197,1,karyn
2783,138,220,0,karyn
2784,135,144,0,karyn
2785,151,193,0,karyn
2786,183,215,0,karyn
2787,170,197,0,karyn
2788,147,181,0,karyn
2789,126,147,1,karyn
279,176,201,0,karyn
2790,136,184,0,karyn
2791,134,150,1,karyn
2792,152,213,1,karyn
2793,166,204,0,karyn
2794,137,142,0,karyn
2795,157,208,1,karyn
2796,212,219,1,karyn
2797,129,211,0,karyn
2798,125,168,1,karyn
2799,185,186,0,karyn
28,179,202,1,karyn
280,133,170,1,karyn
2800,196,162,0,karyn
2801,160,134,0,karyn
2802,152,171,1,karyn
2803,192,213,0,karyn
2804,159,171,1,karyn
2805,165,124,1,karyn
2806,175,180,0,karyn
2807,126,192,1,karyn
2808,185,204,0,karyn
2809,121,188,1,karyn
281,189,219,0,karyn
2810,155,210,0,karyn
2811,128,160,1,karyn
2812,183,211,0,karyn
2813,145,195,1,karyn
2814,144,176,1,karyn
2815,127,153,1,karyn
2816,186,187,0,karyn
2817,123,190,1,karyn
2818,186,211,0,karyn
2819,179,209,1,karyn
282,175,196,1,karyn
2820,202,220,0,karyn
2821,129,216,0,karyn
2822,137,176,1,karyn
2823,159,194,1,karyn
2824,188,189,0,karyn
2825,161,186,0,karyn
2826,171,198,1,karyn
2827,188,212,0,karyn
2828,153,200,0,karyn
2829,129,182,0,karyn
283,152,190,1,karyn
2830,148,204,1,karyn
2831,145,162,1,karyn
2832,209,179,1,karyn
2833,141,189,1,karyn
2834,127,186,1,karyn
2835,159,190,1,karyn
2836,159,172,0,karyn
2837,128,200,0,karyn
2838,126,134,1,karyn
2839,155,217,0,karyn
284,127,205,1,karyn
2840,143,182,0,karyn
2841,183,190,0,karyn
2842,137,143,0,karyn
2843,165,207,0,karyn
2844,190,131,1,karyn
2845,219,165,0,karyn
2846,195,209,0,karyn
2847,125,165,0,karyn
2848,130,139,1,karyn
2849,210,216,1,karyn
285,127,155,1,karyn
2850,173,127,0,karyn
2851,128,192,1,karyn
2852,159,209,1,karyn
2853,158,210,1,karyn
2854,126,149,0,karyn
2855,142,203,0,karyn
2856,157,207,0,karyn
2857,128,208,0,karyn
2858,159,214,0,karyn
2859,161,167,0,karyn
286,157,180,0,karyn
2860,162,209,1,karyn
2861,143,153,1,karyn
2862,138,204,1,karyn
2863,219,182,0,karyn
2864,190,165,0,karyn
2865,170,182,0,karyn
2866,154,213,0,karyn
2867,142,179,1,karyn
2868,178,159,0,karyn
2869,140,208,1,karyn
287,166,203,0,karyn
2870,160,203,0,karyn
2871,144,184,1,karyn
2872,152,187,0,karyn
2873,158,193,0,karyn
2874,138,141,0,karyn
2875,163,205,1,karyn
2876,136,143,0,karyn
2877,128,181,0,karyn
2878,142,189,1,karyn
2879,164,189,1,karyn
288,159,145,0,karyn
2880,191,217,1,karyn
2881,180,153,1,karyn
2882,137,166,1,karyn
2883,131,180,0,karyn
2884,168,173,0,karyn
2885,170,198,1,karyn
2886,139,148,0,karyn
2887,127,204,1,karyn
2888,154,186,0,karyn
2889,180,172,1,karyn
289,188,190,0,karyn
2890,129,190,1,karyn
2891,218,196,1,karyn
2892,201,208,1,karyn
2893,133,217,0,karyn
2894,138,195,0,karyn
2895,154,206,0,karyn
2896,144,211,0,karyn
2897,139,195,0,karyn
2898,202,206,0,karyn
2899,204,199,0,karyn
29,147,167,0,karyn
290,137,193,0,karyn
2900,213,218,0,karyn
2901,191,211,0,karyn
2902,124,172,0,karyn
2903,173,220,0,karyn
2904,189,147,0,karyn
2905,129,172,0,karyn
2906,129,204,1,karyn
2907,165,181,1,karyn
2908,207,195,1,karyn
2909,218,186,0,karyn
291,153,214,0,karyn
2910,197,135,0,karyn
2911,122,168,1,karyn
2912,179,219,0,karyn
2913,158,161,1,karyn
2914,172,174,1,karyn
2915,162,199,0,karyn
2916,184,187,0,karyn
2917,124,174,0,karyn
2918,157,145,0,karyn
2919,131,176,0,karyn
292,217,128,1,karyn
2920,208,217,0,karyn
2921,159,164,1,karyn
2922,185,214,0,karyn
2923,131,220,0,karyn
2924,141,143,0,karyn
2925,143,144,1,karyn
2926,146,188,1,karyn
2927,131,189,1,karyn
2928,182,207,1,karyn
2929,169,181,0,karyn
293,129,197,1,karyn
2930,136,125,0,karyn
2931,133,187,0,karyn
2932,166,160,0,karyn
2933,138,187,0,karyn
2934,125,156,1,karyn
2935,212,195,0,karyn
